common_name,species_name,sample_ID,Batch_ID,Type,group,season,Date,Year,Project,site,TL_cm,SL_cm,Weight_kg,d13C,d15N,d34S,N%,C%,S%,CN_molar_ratio,CS_molar_ratio,WSU_ID_CN,WSU_ID_S,WSU_ID_C,WSU_ID_N,,,
,Drift algae,RD268,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,268,,,,-17.7,4.03,22.57,1.656927548,26.28781708,10.47775163,,,,,,,,,
,Drift algae,RD267,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,267,,,,-18.76,5.38,22.8,1.13596041,23.30841981,5.386762554,,,,,,,,,
,Drift algae,RD253,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,253,,,,-14.83,4.3,22.72,1.123978906,24.05674135,14.73105223,,,,,,,,,
,Drift algae,RD242,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,242,,,,-17.61,2.23,22.07,0.790360535,26.01792554,3.905187837,,,,,,,,,
,Drift algae,RD239,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,239,,,,-18.27,2.69,22.2,0.996277521,16.63044241,3.305014243,,,,,,,,,
,Drift algae,RD159,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,159,,,,-17.72,3.89,21.44,1.242476476,21.71419193,5.19468461,,,,,,,,,
,Drift algae,RD147,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,147,,,,-32.95,2.54,20.53,2.540572163,22.72892543,4.814963374,,,,,,,,,
,Drift algae,RD133,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,133,,,,-19.42,4.92,21.98,1.794055115,25.8115343,7.084427286,,,,,,,,,
,Epiphytes,,,Algae,source,wet,2018-08-01,2018,CESI,278,,,,-10.21,-0.05,6.34,,,,,,,,,,,,
,Epiphytes,,,Algae,source,wet,2018-08-01,2018,CESI,253,,,,-13.42,-0.08,9.22,,,,,,,,,,,,
,Epiphytes,,,Algae,source,wet,2018-08-01,2018,CESI,226,,,,-14.51,0.17,12.59,,,,,,,,,,,,
,Epiphytes,,,Algae,source,wet,2018-08-01,2018,CESI,169,,,,-12.87,0.65,12.8,,,,,,,,,,,,
,Epiphytes,,,Algae,source,wet,2018-08-01,2018,CESI,159,,,,-13.96,0.94,8.34,,,,,,,,,,,,
,Epiphytes,,,Algae,source,wet,2018-08-01,2018,CESI,123,,,,-16.79,0.98,11.11,,,,,,,,,,,,
,Epiphytes,,,Algae,source,wet,2018-08-01,2018,CESI,,,,,-10.14,0.74,11.48,,,,,,,,,,,,
,Halimeda,GC294,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,294,,,,-6.78,-7.23,18.05,0.882669832,17.16481551,0.091986928,,,,,,,,,
,Halimeda,GC292,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,292,,,,-9.2,-4.2,,1.23413658,18.17813854,,,,,,,,,,
,Halimeda,GC292 dup,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,292,,,,-9.81,-4.38,,1.409712885,18.88804351,,,,,,,,,,
,Halimeda,GC291,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,291,,,,-8.09,-0.44,17.57,0.84584254,18.54956878,0.114176245,,,,,,,,,
,Halimeda,GC290,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,290,,,,-9.74,-0.95,,1.325852073,19.51441468,,,,,,,,,,
,Halimeda,GC283,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,283,,,,-12.42,-5.04,,1.688614269,23.08299986,,,,,,,,,,
,Halimeda,GC280,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,280,,,,-11.49,-1.03,,1.660547041,19.38493624,,,,,,,,,,
,Halimeda,GC280 dup,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,280,,,,-11.6,-1.13,,1.726577019,20.53538413,,,,,,,,,,
,Halimeda,GC279,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,279,,,,-14.24,0.46,,2.41377886,26.5242086,,,,,,,,,,
,Halimeda,GC278,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,278,,,,-16.05,-0.63,,3.709753006,31.09366845,,,,,,,,,,
,Halimeda,GC268,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,268,,,,-13.18,-1.24,15.86,2.86603807,30.73453344,0.458715158,,,,,,,,,
,Halimeda,GC267,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,267,,,,-17.15,1.41,,2.983195973,21.7253856,,,,,,,,,,
,Halimeda,GC265,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,265,,,,-15.45,4.33,,2.354046766,25.01511278,,,,,,,,,,
,Halimeda,GC255,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,255,,,,-7.26,0.19,,0.763478004,16.89756748,,,,,,,,,,
,Halimeda,GC254,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,254,,,,-11.62,2.87,,1.264929765,19.01058382,,,,,,,,,,
,Halimeda,GC253,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,253,,,,-11.88,-1.21,,1.329106192,17.72864039,,,,,,,,,,
,Halimeda,GC240,190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,240,,,,-10.16,4.24,,0.841762613,17.14761129,,,,,,,,,,
,Halimeda,GC226,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,226,,,,-13.44,-3.64,18.36,2.584088666,25.88116412,0.631836301,,,,,,,,,
,Halimeda,GC225,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,225,,,,-16.98,3.29,18.31,3.922535713,31.34511027,0.995773359,,,,,,,,,
,Halimeda,GC159,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,159,,,,-14.53,-0.66,19.28,2.375416803,25.26294807,0.590790968,,,,,,,,,
,Halimeda,GC135,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,135,,,,-17.4,3.11,18.03,2.739783268,24.34327146,0.74944855,,,,,,,,,
,Halimeda,GC134,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,134,,,,-16.22,3.39,,2.344086317,22.94289108,,,,,,,,,,
,Halodule,H291,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,291,,,,-12.22,1.37,1.31,1.803547107,41.33789041,0.47409648,,,,,,,,,
,Halodule,H290 A,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,290,,,,-11.72,-0.75,2.13,2.207702215,38.49429762,0.472560867,,,,,,,,,
,Halodule,H290 B,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,290,,,,-11.14,-2.4,-3.48,1.631677976,35.93409765,0.700640548,,,,,,,,,
,Halodule,H284,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,284,,,,-9.97,-4.24,-0.19,2.134180464,36.44507907,0.526167048,,,,,,,,,
,Halodule,H281,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,281,,,,-10.61,-4.79,-3.62,1.268453629,34.91962478,0.535501359,,,,,,,,,
,Halodule,H280,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,280,,,,-10.85,-4.18,-0.46,1.891021379,36.53910126,0.423750236,,,,,,,,,
,Halodule,H279,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,279,,,,-11.45,-1.44,-1.45,1.806130625,39.18150339,0.385994535,,,,,,,,,
,Halodule,H278,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,278,,,,-11.91,-4.26,-0.51,2.431819231,38.21622176,0.50752852,,,,,,,,,
,Halodule,H269,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,269,,,,-11.98,0.37,4.82,1.797516667,36.20451573,0.38972878,,,,,,,,,
,Halodule,H268,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,268,,,,-11.26,1.6,3.97,1.557059231,35.28399872,0.464484508,,,,,,,,,
,Halodule,H267,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,267,,,,-11.75,0.61,2.74,1.695155161,34.83871342,0.493762912,,,,,,,,,
,Halodule,H265,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,265,,,,-13.15,-2.43,3.41,2.845308125,41.71891545,0.495081515,,,,,,,,,
,Halodule,H256,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,256,,,,-11.14,-5.87,-2.29,1.784816667,39.24842961,0.607858794,,,,,,,,,
,Halodule,H255,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,255,,,,-11.09,-4.71,-0.21,2.072079141,33.54248688,0.366304447,,,,,,,,,
,Halodule,H254,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,254,,,,-11.08,-3.74,1.53,2.088097857,39.22864975,0.429354294,,,,,,,,,
,Halodule,H253,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,253,,,,-11.3,-6,5.96,2.329171379,43.56651048,0.40549108,,,,,,,,,
,Halodule,H239,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,239,,,,-12.22,-1.96,4.33,1.563840158,28.60202879,0.543396346,,,,,,,,,
,Halodule,H226,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,226,,,,-10.79,-3.12,2.49,2.06686371,35.65028916,0.500920126,,,,,,,,,
,Halodule,H225,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,225,,,,-12.16,0.17,,1.708703862,34.07390925,,,,,,,,,,
,Halodule,H224,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,224,,,,-11.99,-4.65,1.25,2.632543438,41.94020537,0.507626459,,,,,,,,,
,Halodule,H176,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,176,,,,-14.62,-0.02,8.8,3.010937025,40.58327415,0.417746071,,,,,,,,,
,Halodule,H173,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,173,,,,-14.16,-3.92,0.11,2.975751235,39.8192364,0.516381041,,,,,,,,,
,Halodule,H169,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,169,,,,-13.71,-3.82,5.43,2.234247619,37.83907267,0.479708951,,,,,,,,,
,Halodule,H158,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,158,,,,-13.79,-0.04,,1.897767964,36.1450599,,,,,,,,,,
,Halodule,H147,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,147,,,,-13.25,-5.2,2.71,2.640478571,37.83924057,0.350833157,,,,,,,,,
,Halodule,H146,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,146,,,,-14.54,-3.93,-0.95,3.483014231,43.8152286,0.353373218,,,,,,,,,
,Halodule,H146dup,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,146,,,,-14.52,-3.92,-0.49,3.397449587,42.36880779,0.337317478,,,,,,,,,
,Halodule,H145,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,145,,,,-15.11,-1.37,4.95,3.227618561,41.5652164,0.420389647,,,,,,,,,
,Halodule,H135,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,135,,,,-13.52,-1.38,6.48,1.959028387,29.51906355,0.51869745,,,,,,,,,
,Halodule,H123,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,123,,,,-14.01,-2.07,-4.93,2.08112953,39.80018338,0.588379499,,,,,,,,,
,Halodule,H123dup,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,123,,,,-14.15,-1.96,-5.48,2.240415248,40.40756262,0.535012048,,,,,,,,,
,Penicillus,lolli290,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,290,,,,-15.98,-0.44,,2.839091408,26.45160618,,,,,,,,,,
,Penicillus,lolli287,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,287,,,,-12.31,0.97,,1.831547159,24.02947539,,,,,,,,,,
,Penicillus,lolli279,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,279,,,,-16.37,1.32,,3.603769488,39.60039923,,,,,,,,,,
,Penicillus,lolli271,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,271,,,,-11.86,0.89,,0.314480203,27.3030842,,,,,,,,,,
,Penicillus,lolli261,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,261,,,,-14.08,4.26,,2.299044621,27.37721895,,,,,,,,,,
,Penicillus,lolli258,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,258,,,,-13.73,-1.79,,3.378327104,32.22165702,,,,,,,,,,
,Penicillus,lolli254,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,254,,,,-15.28,-2.3,,2.88868549,30.69652166,,,,,,,,,,
,Penicillus,lolli229,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,229,,,,-10.6,-0.06,,1.991446592,22.66812385,,,,,,,,,,
,Penicillus,lolli229 dup,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,229,,,,-10.66,0.2,,2.106132687,22.95445663,,,,,,,,,,
,Penicillus,lolli228,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,228,,,,-12.94,-1.21,,3.012398793,31.62422327,,,,,,,,,,
,Penicillus,lolli226,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,226,,,,-15.24,0.36,,3.39244521,35.21568348,,,,,,,,,,
,Penicillus,lolli225,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,225,,,,-15.75,1.16,,3.02132974,30.25387663,,,,,,,,,,
,Penicillus,lolli159,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,159,,,,-17.73,-0.11,,3.610419766,33.86032124,,,,,,,,,,
,Penicillus,lolli135,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,135,,,,-20.13,3.98,,4.648111362,39.73755226,,,,,,,,,,
,Penicillus,lolli134,190926_Nelson(S)+190924_Nelson(CN),Algae,source,dry,2019-05-01,2019,CESI,134,,,,-17.9,1.08,,3.404663648,31.20519864,,,,,,,,,,
,Sargassum,Sar159,190926_Nelson(S)+190924_Nelson(CN),,source,dry,2019-05-01,2019,CESI,159,,,,-17.43,3.35,21.7,1.721243254,38.52402694,1.239335252,,,,,,,,,
,Sargassum,Sar147,190926_Nelson(S)+190924_Nelson(CN),,source,dry,2019-05-01,2019,CESI,147,,,,-18.34,3.8,22.2,1.87542582,35.19315569,1.519674401,,,,,,,,,
,Syringodium,S135,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,135,,,,-10.4,2.31,15.19,2.84633963,35.2731636,1.311838652,,,,,,,,,
,Syringodium,S123,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,123,,,,-11.21,1.72,8.64,2.795080501,37.13095593,1.199177929,,,,,,,,,
,Thalassia,T294,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,294,,,,-7.79,1.9,9.57,1.94753523,33.43361237,0.64093903,,,,,,,,,
,Thalassia,T292,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,292,,,,-8.4,2.66,7.5,1.895074016,38.72483524,0.587832404,,,,,,,,,
,Thalassia,T291,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,291,,,,-9.99,2.58,5.41,2.181300386,42.66418919,0.493731065,,,,,,,,,
,Thalassia,T284,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,284,,,,-7.87,-2.9,-2,2.158576509,37.00423088,0.613612527,,,,,,,,,
,Thalassia,T283,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,283,,,,-9.27,0.91,8.63,1.734749925,38.02083043,0.604356928,,,,,,,,,
,Thalassia,T282,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,282,,,,-10.46,2.37,2.98,2.125844514,39.43060009,0.473559595,,,,,,,,,
,Thalassia,T281,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,281,,,,-9.59,1.76,1.25,1.529649677,35.67648619,0.498818538,,,,,,,,,
,Thalassia,T280,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,280,,,,-10.32,3.28,-0.17,2.042880799,38.56346715,0.515356074,,,,,,,,,
,Thalassia,T279,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,279,,,,-10.21,2.39,6.1,1.37115979,28.3140513,0.410767136,,,,,,,,,
,Thalassia,T278,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,278,,,,-11.03,2.94,0.18,1.802080968,37.37712756,0.572791783,,,,,,,,,
,Thalassia,T271,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,271,,,,-8.59,3.84,0.26,2.017654271,36.7068498,0.520267835,,,,,,,,,
,Thalassia,T269,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,269,,,,-10.61,1.17,6.38,1.734001335,35.90597256,0.463136177,,,,,,,,,
,Thalassia,T268,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,268,,,,-9.6,2.36,0.71,1.65861467,35.82867922,0.570621446,,,,,,,,,
,Thalassia,T267,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,267,,,,-9.5,4.01,2.91,1.94547383,39.52617034,0.644235401,,,,,,,,,
,Thalassia,T258,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,258,,,,-8.42,2.12,3.75,2.282296822,40.00940248,0.581565439,,,,,,,,,
,Thalassia,T257,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,257,,,,-8.71,2.98,-1.5,1.485835828,33.39444052,0.615662471,,,,,,,,,
,Thalassia,T256,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,256,,,,-9.79,1.57,1.19,2.089521549,41.50862217,0.483583616,,,,,,,,,
,Thalassia,T255,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,255,,,,-9.73,1.79,5.81,1.723591804,39.70472141,0.492618482,,,,,,,,,
,Thalassia,T254,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,254,,,,-10.22,3.97,3.74,1.874656314,36.97739973,0.574503993,,,,,,,,,
,Thalassia,T253,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,253,,,,-9.9,0.3,9.05,2.378132725,44.53033836,0.527460041,,,,,,,,,
,Thalassia,T253 dup,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,253,,,,-9.95,0.48,8.9,1.920130752,37.27351613,0.487324719,,,,,,,,,
,Thalassia,T243,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,243,,,,-9,2.15,0.59,1.749186432,36.61347589,0.513912591,,,,,,,,,
,Thalassia,T242,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,242,,,,-10.28,2.36,0.32,1.768053249,43.40819972,0.52121797,,,,,,,,,
,Thalassia,T240,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,240,,,,-10.89,4.98,5.27,1.860474648,38.8701877,0.536171049,,,,,,,,,
,Thalassia,T239,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,239,,,,-10.98,0.93,7.61,2.15583417,38.2150997,0.536141555,,,,,,,,,
,Thalassia,T229,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,229,,,,-8.49,2.59,-4.99,1.880237095,38.73462311,0.69846228,,,,,,,,,
,Thalassia,T228,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,228,,,,-8.28,1.55,2.32,1.541716031,35.0813728,0.603020024,,,,,,,,,
,Thalassia,T226,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,226,,,,-9.61,2.44,1.17,1.586503408,35.50646011,0.693656216,,,,,,,,,
,Thalassia,T225,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,225,,,,-10.44,0.21,5.92,1.9231842,34.44214591,0.438335906,,,,,,,,,
,Thalassia,T225 dup,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,225,,,,-10.5,1.24,6.78,1.833935785,36.09697971,0.424995866,,,,,,,,,
,Thalassia,T176,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,176,,,,-11.7,3.34,11.71,2.061650334,37.51723946,0.549071769,,,,,,,,,
,Thalassia,T173,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,173,,,,-14.03,3.91,9.17,2.183017281,29.31571252,0.731984551,,,,,,,,,
,Thalassia,T169,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,169,,,,-10.59,2.4,7.18,2.547888424,40.41521697,0.478947268,,,,,,,,,
,Thalassia,T159,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,159,,,,-10.34,1.57,11.51,2.040664086,34.09270267,0.506217385,,,,,,,,,
,Thalassia,T147,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,147,,,,-10.85,2.35,10.24,2.534041185,34.88134213,0.461240046,,,,,,,,,
,Thalassia,T135,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,135,,,,-13.34,1.53,11.71,2.598969242,38.78013639,0.474408051,,,,,,,,,
,Thalassia,T134,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,134,,,,-11.53,2.29,11.5,2.963865737,41.85401182,0.462593182,,,,,,,,,
,Thalassia,T123,190926_Nelson(S)+190924_Nelson(CN),Seagrass,source,dry,2019-05-01,2019,CESI,123,,,,-12.17,1.01,11.2,2.136298723,34.70322084,0.556247404,,,,,,,,,
Chara,Chara,8-10-16 Chara-Cuth-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,wet,2016-10-08,2016,CELA,,,,,-20.52,-7.35,4.5,2.45,36.81,0.33,,,,,,,,,
Batophora,Batophora,AC-GF-Bat-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,,,2016,CELA,,,,,-17.59,1.82,16.01,1.83,28.21,1.96,,,,,,,,,
Rupia,Rupia,AC-GF-Rup-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,,,2016,CELA,,,,,-13.95,2.53,7.72,1.2,36.68,0.6,,,,,,,,,
Chara,Chara,8-10-16 Chara-Lungs-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,wet,2016-10-08,2016,CELA,,,,,-19.24,-2.36,11.57,1.8,32.42,0.41,,,,,,,,,
Halodule,Halodule,AC-GF-Holo-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,,,2016,CELA,,,,,-15.79,-0.51,-5.52,1.5,33.41,0.88,,,,,,,,,
Chara,Chara,8-10-16 Chara-Long-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,wet,2016-10-08,2016,CELA,,,,,-17.46,-3.83,7.93,2.33,36.37,0.38,,,,,,,,,
Chara,Chara,8-10-16 Chara-WL-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,wet,2016-10-08,2016,CELA,,,,,-19.25,-2.42,9.53,2.2,36.16,0.34,,,,,,,,,
Batophora,Batophora,8-5-16 MC-TB-Bat-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,dry,2016-05-08,2016,CELA,,,,,-18.57,5.16,21.49,0.83,30.66,2.75,,,,,,,,,
Chara,Chara,8-4-16 Chara-Mi-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,dry,2016-04-08,2016,CELA,,,,,-18.02,-7.28,0.68,2.18,27.13,0.32,,,,,,,,,
Chara,Chara,8-4-16 Chara-SP-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,dry,2016-04-08,2016,CELA,,,,,-19.41,-1.35,9.53,2.19,33.31,0.34,,,,,,,,,
Halodule,Halodule,8-5-16 MC-Mo-Holo-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,dry,2016-05-08,2016,CELA,,,,,-16.02,-6.81,-14.42,1.61,37.24,0.56,,,,,,,,,
Halodule,Halodule,8-5-16 MC-TB-Holo-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,dry,2016-05-08,2016,CELA,,,,,-14.11,-0.53,-11.53,1.39,31.54,0.96,,,,,,,,,
Thalassia,Thalassia,8-5-16 MC-TB-Tha-SAV,170926 Nanez(CN)+171218_Nanez(34S),SAV,source,dry,2016-05-08,2016,CELA,,,,,-12.1,-1.26,-3.17,2.12,35.35,0.53,,,,,,,,,
Rd/Blk Mangrove,Rd/Blk Mangrove,co 6-24-16 TB-Rd/Blk,170926 Nanez(CN)+171218_Nanez(34S),Mangrove,source,wet,6/24/2016,2016,CELA,,,,,-27.35,1.79,-17.77,1.16,41.07,0.31,,,,,,,,,
Rd/Blk Mangrove,Rd/Blk Mangrove,co 6-24-16 Mi/Mo-Rd/Blk,170926 Nanez(CN)+171218_Nanez(34S),Mangrove,source,wet,6/24/2016,2016,CELA,,,,,-26.78,2.37,-14.59,1.36,42.88,0.45,,,,,,,,,
