date,year,month,day,month_long,month_short,median_navd88_ft,stage_cm,season
2021-08-08,2021,08,08,August,Aug,0.81,34.442400000000006,wet
2021-08-09,2021,08,09,August,Aug,0.82,34.7472,wet
2021-08-10,2021,08,10,August,Aug,0.83,35.052,wet
2021-08-11,2021,08,11,August,Aug,0.83,35.052,wet
2021-08-12,2021,08,12,August,Aug,0.82,34.7472,wet
2021-08-13,2021,08,13,August,Aug,0.84,35.3568,wet
2021-08-14,2021,08,14,August,Aug,0.86,35.9664,wet
2021-08-15,2021,08,15,August,Aug,1.04,41.4528,wet
2021-08-16,2021,08,16,August,Aug,1.09,42.976800000000004,wet
2021-08-17,2021,08,17,August,Aug,1.07,42.367200000000004,wet
2021-08-18,2021,08,18,August,Aug,1.06,42.062400000000004,wet
2021-08-19,2021,08,19,August,Aug,1.04,41.4528,wet
2021-08-20,2021,08,20,August,Aug,1.02,40.8432,wet
2021-08-21,2021,08,21,August,Aug,1,40.2336,wet
2021-08-22,2021,08,22,August,Aug,0.98,39.624,wet
2021-08-23,2021,08,23,August,Aug,0.97,39.3192,wet
2021-08-24,2021,08,24,August,Aug,0.95,38.7096,wet
2021-08-25,2021,08,25,August,Aug,0.93,38.1,wet
2021-08-26,2021,08,26,August,Aug,0.99,39.9288,wet
2021-08-27,2021,08,27,August,Aug,0.97,39.3192,wet
2021-08-28,2021,08,28,August,Aug,0.95,38.7096,wet
2021-08-29,2021,08,29,August,Aug,0.93,38.1,wet
2021-08-30,2021,08,30,August,Aug,0.92,37.7952,wet
2021-08-31,2021,08,31,August,Aug,1.05,41.757600000000004,wet
2021-09-01,2021,09,01,September,Sep,1.02,40.8432,wet
2021-09-02,2021,09,02,September,Sep,1.01,40.5384,wet
2021-09-03,2021,09,03,September,Sep,0.99,39.9288,wet
2021-09-04,2021,09,04,September,Sep,1.02,40.8432,wet
2021-09-05,2021,09,05,September,Sep,1.03,41.148,wet
2021-09-06,2021,09,06,September,Sep,1.02,40.8432,wet
2021-09-07,2021,09,07,September,Sep,0.99,39.9288,wet
2021-09-08,2021,09,08,September,Sep,0.98,39.624,wet
2021-09-09,2021,09,09,September,Sep,0.99,39.9288,wet
2021-09-10,2021,09,10,September,Sep,0.99,39.9288,wet
2021-09-11,2021,09,11,September,Sep,0.98,39.624,wet
2021-09-12,2021,09,12,September,Sep,0.98,39.624,wet
2021-09-13,2021,09,13,September,Sep,0.97,39.3192,wet
2021-09-14,2021,09,14,September,Sep,0.96,39.0144,wet
2021-09-15,2021,09,15,September,Sep,0.96,39.0144,wet
2021-09-16,2021,09,16,September,Sep,0.98,39.624,wet
2021-09-17,2021,09,17,September,Sep,0.99,39.9288,wet
2021-09-18,2021,09,18,September,Sep,0.99,39.9288,wet
2021-09-19,2021,09,19,September,Sep,1,40.2336,wet
2021-09-20,2021,09,20,September,Sep,1,40.2336,wet
2021-09-21,2021,09,21,September,Sep,1.03,41.148,wet
2021-09-22,2021,09,22,September,Sep,1.04,41.4528,wet
2021-09-23,2021,09,23,September,Sep,1.12,43.891200000000005,wet
2021-09-24,2021,09,24,September,Sep,1.16,45.1104,wet
2021-09-25,2021,09,25,September,Sep,1.3,49.3776,wet
2021-09-26,2021,09,26,September,Sep,1.38,51.816,wet
2021-09-27,2021,09,27,September,Sep,1.36,51.2064,wet
2021-09-28,2021,09,28,September,Sep,1.34,50.5968,wet
2021-09-29,2021,09,29,September,Sep,1.33,50.292,wet
2021-09-30,2021,09,30,September,Sep,1.31,49.6824,wet
2021-10-01,2021,10,01,October,Oct,1.31,49.6824,wet
2021-10-02,2021,10,02,October,Oct,1.3,49.3776,wet
2021-10-03,2021,10,03,October,Oct,1.3,49.3776,wet
2021-10-04,2021,10,04,October,Oct,1.3,49.3776,wet
2021-10-05,2021,10,05,October,Oct,1.31,49.6824,wet
2021-10-06,2021,10,06,October,Oct,1.32,49.9872,wet
2021-10-07,2021,10,07,October,Oct,1.33,50.292,wet
2021-10-08,2021,10,08,October,Oct,1.36,51.2064,wet
2021-10-09,2021,10,09,October,Oct,1.38,51.816,wet
2021-10-10,2021,10,10,October,Oct,1.42,53.0352,wet
2021-10-11,2021,10,11,October,Oct,1.41,52.7304,wet
2021-10-12,2021,10,12,October,Oct,1.4,52.4256,wet
2021-10-13,2021,10,13,October,Oct,1.39,52.1208,wet
2021-10-14,2021,10,14,October,Oct,1.39,52.1208,wet
2021-10-15,2021,10,15,October,Oct,1.38,51.816,wet
2021-10-16,2021,10,16,October,Oct,1.36,51.2064,wet
2021-10-17,2021,10,17,October,Oct,1.35,50.9016,wet
2021-10-18,2021,10,18,October,Oct,1.34,50.5968,wet
2021-10-19,2021,10,19,October,Oct,1.31,49.6824,wet
2021-10-20,2021,10,20,October,Oct,1.29,49.0728,wet
2021-10-21,2021,10,21,October,Oct,1.27,48.4632,wet
2021-10-22,2021,10,22,October,Oct,1.26,48.1584,wet
2021-10-23,2021,10,23,October,Oct,1.26,48.1584,wet
2021-10-24,2021,10,24,October,Oct,1.26,48.1584,wet
2021-10-25,2021,10,25,October,Oct,1.28,48.768,wet
2021-10-26,2021,10,26,October,Oct,1.31,49.6824,wet
2021-10-27,2021,10,27,October,Oct,1.32,49.9872,wet
2021-10-28,2021,10,28,October,Oct,1.31,49.6824,wet
2021-10-29,2021,10,29,October,Oct,1.41,52.7304,wet
2021-10-30,2021,10,30,October,Oct,1.42,53.0352,wet
2021-10-31,2021,10,31,October,Oct,1.43,53.34,wet
2021-11-01,2021,11,01,November,Nov,1.43,53.34,wet
2021-11-02,2021,11,02,November,Nov,1.42,53.0352,wet
2021-11-03,2021,11,03,November,Nov,1.41,52.7304,wet
2021-11-04,2021,11,04,November,Nov,1.4,52.4256,wet
2021-11-05,2021,11,05,November,Nov,1.43,53.34,wet
2021-11-06,2021,11,06,November,Nov,1.53,56.388000000000005,wet
2021-11-07,2021,11,07,November,Nov,1.52,56.083200000000005,wet
2021-11-08,2021,11,08,November,Nov,1.51,55.778400000000005,wet
2021-11-09,2021,11,09,November,Nov,1.49,55.168800000000005,wet
2021-11-10,2021,11,10,November,Nov,1.48,54.864000000000004,wet
2021-11-11,2021,11,11,November,Nov,1.48,54.864000000000004,wet
2021-11-12,2021,11,12,November,Nov,1.52,56.083200000000005,wet
2021-11-13,2021,11,13,November,Nov,1.52,56.083200000000005,wet
2021-11-14,2021,11,14,November,Nov,1.52,56.083200000000005,wet
2021-11-15,2021,11,15,November,Nov,1.5,55.473600000000005,wet
2021-11-16,2021,11,16,November,Nov,1.49,55.168800000000005,wet
2021-11-17,2021,11,17,November,Nov,1.47,54.559200000000004,wet
2021-11-18,2021,11,18,November,Nov,1.46,54.254400000000004,wet
2021-11-19,2021,11,19,November,Nov,1.48,54.864000000000004,wet
2021-11-20,2021,11,20,November,Nov,1.47,54.559200000000004,wet
2021-11-21,2021,11,21,November,Nov,1.47,54.559200000000004,wet
2021-11-22,2021,11,22,November,Nov,1.46,54.254400000000004,wet
2021-11-23,2021,11,23,November,Nov,1.45,53.949600000000004,wet
2021-11-24,2021,11,24,November,Nov,1.43,53.34,wet
2021-11-25,2021,11,25,November,Nov,1.42,53.0352,wet
2021-11-26,2021,11,26,November,Nov,1.41,52.7304,wet
2021-11-27,2021,11,27,November,Nov,1.4,52.4256,wet
2021-11-28,2021,11,28,November,Nov,1.39,52.1208,wet
2021-11-29,2021,11,29,November,Nov,1.38,51.816,wet
2021-11-30,2021,11,30,November,Nov,1.37,51.5112,wet
2021-12-01,2021,12,01,December,Dec,1.36,51.2064,dry
2021-12-02,2021,12,02,December,Dec,1.36,51.2064,dry
2021-12-03,2021,12,03,December,Dec,1.35,50.9016,dry
2021-12-04,2021,12,04,December,Dec,1.34,50.5968,dry
2021-12-05,2021,12,05,December,Dec,1.34,50.5968,dry
2021-12-06,2021,12,06,December,Dec,1.34,50.5968,dry
2021-12-07,2021,12,07,December,Dec,1.34,50.5968,dry
2021-12-08,2021,12,08,December,Dec,1.33,50.292,dry
2021-12-09,2021,12,09,December,Dec,1.33,50.292,dry
2021-12-10,2021,12,10,December,Dec,1.32,49.9872,dry
2021-12-11,2021,12,11,December,Dec,1.31,49.6824,dry
2021-12-12,2021,12,12,December,Dec,1.3,49.3776,dry
2021-12-13,2021,12,13,December,Dec,1.29,49.0728,dry
2021-12-14,2021,12,14,December,Dec,1.27,48.4632,dry
2021-12-15,2021,12,15,December,Dec,1.26,48.1584,dry
2021-12-16,2021,12,16,December,Dec,1.25,47.8536,dry
2021-12-17,2021,12,17,December,Dec,1.24,47.5488,dry
2021-12-18,2021,12,18,December,Dec,1.23,47.244,dry
2021-12-19,2021,12,19,December,Dec,1.22,46.9392,dry
2021-12-20,2021,12,20,December,Dec,1.22,46.9392,dry
2021-12-21,2021,12,21,December,Dec,1.23,47.244,dry
2021-12-22,2021,12,22,December,Dec,1.22,46.9392,dry
2021-12-23,2021,12,23,December,Dec,1.21,46.6344,dry
2021-12-24,2021,12,24,December,Dec,1.19,46.0248,dry
2021-12-25,2021,12,25,December,Dec,1.18,45.72,dry
2021-12-26,2021,12,26,December,Dec,1.16,45.1104,dry
2021-12-27,2021,12,27,December,Dec,1.16,45.1104,dry
2021-12-28,2021,12,28,December,Dec,1.15,44.8056,dry
2021-12-29,2021,12,29,December,Dec,1.14,44.5008,dry
2021-12-30,2021,12,30,December,Dec,1.13,44.196,dry
2021-12-31,2021,12,31,December,Dec,1.13,44.196,dry
2022-01-01,2022,01,01,January,Jan,1.12,43.891200000000005,dry
2022-01-02,2022,01,02,January,Jan,1.11,43.586400000000005,dry
2022-01-03,2022,01,03,January,Jan,1.11,43.586400000000005,dry
2022-01-04,2022,01,04,January,Jan,1.1,43.281600000000005,dry
2022-01-05,2022,01,05,January,Jan,1.09,42.976800000000004,dry
2022-01-06,2022,01,06,January,Jan,1.08,42.672000000000004,dry
2022-01-07,2022,01,07,January,Jan,1.08,42.672000000000004,dry
2022-01-08,2022,01,08,January,Jan,1.09,42.976800000000004,dry
2022-01-09,2022,01,09,January,Jan,1.08,42.672000000000004,dry
2022-01-10,2022,01,10,January,Jan,1.07,42.367200000000004,dry
2022-01-11,2022,01,11,January,Jan,1.06,42.062400000000004,dry
2022-01-12,2022,01,12,January,Jan,1.05,41.757600000000004,dry
2022-01-13,2022,01,13,January,Jan,1.04,41.4528,dry
2022-01-14,2022,01,14,January,Jan,1.03,41.148,dry
2022-01-15,2022,01,15,January,Jan,1.03,41.148,dry
2022-01-16,2022,01,16,January,Jan,1.02,40.8432,dry
2022-01-17,2022,01,17,January,Jan,1.08,42.672000000000004,dry
2022-01-18,2022,01,18,January,Jan,1.08,42.672000000000004,dry
2022-01-19,2022,01,19,January,Jan,1.06,42.062400000000004,dry
2022-01-20,2022,01,20,January,Jan,1.05,41.757600000000004,dry
2022-01-21,2022,01,21,January,Jan,1.1,43.281600000000005,dry
2022-01-22,2022,01,22,January,Jan,1.1,43.281600000000005,dry
2022-01-23,2022,01,23,January,Jan,1.1,43.281600000000005,dry
2022-01-24,2022,01,24,January,Jan,1.09,42.976800000000004,dry
2022-01-25,2022,01,25,January,Jan,1.08,42.672000000000004,dry
2022-01-26,2022,01,26,January,Jan,1.08,42.672000000000004,dry
2022-01-27,2022,01,27,January,Jan,1.08,42.672000000000004,dry
2022-01-28,2022,01,28,January,Jan,1.08,42.672000000000004,dry
2022-01-29,2022,01,29,January,Jan,1.07,42.367200000000004,dry
2022-01-30,2022,01,30,January,Jan,1.06,42.062400000000004,dry
2022-01-31,2022,01,31,January,Jan,1.05,41.757600000000004,dry
2022-02-01,2022,02,01,February,Feb,1.04,41.4528,dry
2022-02-02,2022,02,02,February,Feb,1.04,41.4528,dry
2022-02-03,2022,02,03,February,Feb,1.04,41.4528,dry
2022-02-04,2022,02,04,February,Feb,1.04,41.4528,dry
2022-02-05,2022,02,05,February,Feb,1.04,41.4528,dry
2022-02-06,2022,02,06,February,Feb,1.04,41.4528,dry
2022-02-07,2022,02,07,February,Feb,1.03,41.148,dry
2022-02-08,2022,02,08,February,Feb,1.03,41.148,dry
2022-02-09,2022,02,09,February,Feb,1.05,41.757600000000004,dry
2022-02-10,2022,02,10,February,Feb,1.05,41.757600000000004,dry
2022-02-11,2022,02,11,February,Feb,1.04,41.4528,dry
2022-02-12,2022,02,12,February,Feb,1.05,41.757600000000004,dry
2022-02-13,2022,02,13,February,Feb,1.22,46.9392,dry
2022-02-14,2022,02,14,February,Feb,1.2,46.3296,dry
2022-02-15,2022,02,15,February,Feb,1.17,45.4152,dry
2022-02-16,2022,02,16,February,Feb,1.16,45.1104,dry
2022-02-17,2022,02,17,February,Feb,1.18,45.72,dry
2022-02-18,2022,02,18,February,Feb,1.17,45.4152,dry
2022-02-19,2022,02,19,February,Feb,1.17,45.4152,dry
2022-02-20,2022,02,20,February,Feb,1.16,45.1104,dry
2022-02-21,2022,02,21,February,Feb,1.14,44.5008,dry
2022-02-22,2022,02,22,February,Feb,1.13,44.196,dry
2022-02-23,2022,02,23,February,Feb,1.12,43.891200000000005,dry
2022-02-24,2022,02,24,February,Feb,1.1,43.281600000000005,dry
2022-02-25,2022,02,25,February,Feb,1.09,42.976800000000004,dry
2022-02-26,2022,02,26,February,Feb,1.07,42.367200000000004,dry
2022-02-27,2022,02,27,February,Feb,1.06,42.062400000000004,dry
2022-02-28,2022,02,28,February,Feb,1.06,42.062400000000004,dry
2022-03-01,2022,03,01,March,Mar,1.06,42.062400000000004,dry
2022-03-02,2022,03,02,March,Mar,1.05,41.757600000000004,dry
2022-03-03,2022,03,03,March,Mar,1.05,41.757600000000004,dry
2022-03-04,2022,03,04,March,Mar,1.04,41.4528,dry
2022-03-05,2022,03,05,March,Mar,1.03,41.148,dry
2022-03-06,2022,03,06,March,Mar,1.02,40.8432,dry
2022-03-07,2022,03,07,March,Mar,1.01,40.5384,dry
2022-03-08,2022,03,08,March,Mar,1.01,40.5384,dry
2022-03-09,2022,03,09,March,Mar,1,40.2336,dry
2022-03-10,2022,03,10,March,Mar,1,40.2336,dry
2022-03-11,2022,03,11,March,Mar,0.99,39.9288,dry
2022-03-12,2022,03,12,March,Mar,0.98,39.624,dry
2022-03-13,2022,03,13,March,Mar,0.96,39.0144,dry
2022-03-14,2022,03,14,March,Mar,0.94,38.4048,dry
2022-03-15,2022,03,15,March,Mar,0.93,38.1,dry
2022-03-16,2022,03,16,March,Mar,0.92,37.7952,dry
2022-03-17,2022,03,17,March,Mar,0.92,37.7952,dry
2022-03-18,2022,03,18,March,Mar,0.92,37.7952,dry
2022-03-19,2022,03,19,March,Mar,0.91,37.4904,dry
2022-03-20,2022,03,20,March,Mar,0.9,37.1856,dry
2022-03-21,2022,03,21,March,Mar,0.95,38.7096,dry
2022-03-22,2022,03,22,March,Mar,0.94,38.4048,dry
2022-03-23,2022,03,23,March,Mar,0.93,38.1,dry
2022-03-24,2022,03,24,March,Mar,0.92,37.7952,dry
2022-03-25,2022,03,25,March,Mar,1.1,43.281600000000005,dry
2022-03-26,2022,03,26,March,Mar,1.06,42.062400000000004,dry
2022-03-27,2022,03,27,March,Mar,1.03,41.148,dry
2022-03-28,2022,03,28,March,Mar,1.01,40.5384,dry
2022-03-29,2022,03,29,March,Mar,1,40.2336,dry
2022-03-30,2022,03,30,March,Mar,0.99,39.9288,dry
2022-03-31,2022,03,31,March,Mar,0.98,39.624,dry
2022-04-01,2022,04,01,April,Apr,0.97,39.3192,dry
2022-04-02,2022,04,02,April,Apr,0.96,39.0144,dry
2022-04-03,2022,04,03,April,Apr,0.96,39.0144,dry
2022-04-04,2022,04,04,April,Apr,0.97,39.3192,dry
2022-04-05,2022,04,05,April,Apr,1.08,42.672000000000004,dry
2022-04-06,2022,04,06,April,Apr,1.05,41.757600000000004,dry
2022-04-07,2022,04,07,April,Apr,1.02,40.8432,dry
2022-04-08,2022,04,08,April,Apr,0.99,39.9288,dry
2022-04-09,2022,04,09,April,Apr,0.97,39.3192,dry
2022-04-10,2022,04,10,April,Apr,0.93,38.1,dry
2022-04-11,2022,04,11,April,Apr,0.9,37.1856,dry
2022-04-12,2022,04,12,April,Apr,0.88,36.576,dry
2022-04-13,2022,04,13,April,Apr,0.86,35.9664,dry
2022-04-14,2022,04,14,April,Apr,0.85,35.6616,dry
2022-04-15,2022,04,15,April,Apr,0.89,36.8808,dry
2022-04-16,2022,04,16,April,Apr,0.92,37.7952,dry
2022-04-17,2022,04,17,April,Apr,0.91,37.4904,dry
2022-04-18,2022,04,18,April,Apr,0.9,37.1856,dry
2022-04-19,2022,04,19,April,Apr,1.01,40.5384,dry
2022-04-20,2022,04,20,April,Apr,0.98,39.624,dry
2022-04-21,2022,04,21,April,Apr,0.94,38.4048,dry
2022-04-22,2022,04,22,April,Apr,0.91,37.4904,dry
2022-04-23,2022,04,23,April,Apr,0.88,36.576,dry
2022-04-24,2022,04,24,April,Apr,0.85,35.6616,dry
2022-04-25,2022,04,25,April,Apr,0.83,35.052,dry
2022-04-26,2022,04,26,April,Apr,0.82,34.7472,dry
2022-04-27,2022,04,27,April,Apr,0.8,34.137600000000006,dry
2022-04-28,2022,04,28,April,Apr,0.79,33.832800000000006,dry
2022-04-29,2022,04,29,April,Apr,0.78,33.528000000000006,dry
2022-04-30,2022,04,30,April,Apr,0.77,33.223200000000006,dry
2022-05-01,2022,05,01,May,May,0.76,32.918400000000005,dry
2022-05-02,2022,05,02,May,May,0.75,32.613600000000005,dry
2022-05-03,2022,05,03,May,May,0.77,33.223200000000006,dry
2022-05-04,2022,05,04,May,May,0.76,32.918400000000005,dry
2022-05-05,2022,05,05,May,May,0.75,32.613600000000005,dry
2022-05-06,2022,05,06,May,May,0.74,32.308800000000005,dry
2022-05-07,2022,05,07,May,May,0.73,32.004000000000005,dry
2022-05-08,2022,05,08,May,May,0.72,31.6992,dry
2022-05-09,2022,05,09,May,May,0.71,31.3944,dry
2022-05-10,2022,05,10,May,May,0.69,30.7848,dry
2022-05-11,2022,05,11,May,May,0.67,30.1752,dry
2022-05-12,2022,05,12,May,May,0.65,29.5656,dry
2022-05-13,2022,05,13,May,May,0.7,31.0896,dry
2022-05-14,2022,05,14,May,May,0.71,31.3944,dry
2022-05-15,2022,05,15,May,May,0.72,31.6992,dry
2022-05-16,2022,05,16,May,May,0.72,31.6992,dry
2022-05-17,2022,05,17,May,May,0.73,32.004000000000005,dry
2022-05-18,2022,05,18,May,May,0.76,32.918400000000005,dry
2022-05-19,2022,05,19,May,May,0.76,32.918400000000005,dry
2022-05-20,2022,05,20,May,May,0.77,33.223200000000006,dry
2022-05-21,2022,05,21,May,May,0.75,32.613600000000005,dry
2022-05-22,2022,05,22,May,May,0.72,31.6992,dry
2022-05-23,2022,05,23,May,May,0.69,30.7848,dry
2022-05-24,2022,05,24,May,May,0.65,29.5656,dry
2022-05-25,2022,05,25,May,May,0.62,28.6512,dry
2022-05-26,2022,05,26,May,May,0.6,28.0416,dry
2022-05-27,2022,05,27,May,May,0.58,27.432,dry
2022-05-28,2022,05,28,May,May,0.56,26.822400000000005,dry
2022-05-29,2022,05,29,May,May,0.55,26.517600000000005,dry
2022-05-30,2022,05,30,May,May,0.54,26.212800000000005,dry
2022-05-31,2022,05,31,May,May,0.6,28.0416,dry
2022-06-01,2022,06,01,June,Jun,0.63,28.956,wet
2022-06-02,2022,06,02,June,Jun,0.62,28.6512,wet
2022-06-03,2022,06,03,June,Jun,0.78,33.528000000000006,wet
2022-06-04,2022,06,04,June,Jun,1.16,45.1104,wet
2022-06-05,2022,06,05,June,Jun,1.21,46.6344,wet
2022-06-06,2022,06,06,June,Jun,1.24,47.5488,wet
2022-06-07,2022,06,07,June,Jun,1.32,49.9872,wet
2022-06-08,2022,06,08,June,Jun,1.49,55.168800000000005,wet
2022-06-09,2022,06,09,June,Jun,1.55,56.997600000000006,wet
2022-06-10,2022,06,10,June,Jun,1.62,59.13120000000001,wet
2022-06-11,2022,06,11,June,Jun,1.64,59.7408,wet
2022-06-12,2022,06,12,June,Jun,1.65,60.0456,wet
2022-06-13,2022,06,13,June,Jun,1.64,59.7408,wet
2022-06-14,2022,06,14,June,Jun,1.63,59.436,wet
2022-06-15,2022,06,15,June,Jun,1.6,58.52160000000001,wet
2022-06-16,2022,06,16,June,Jun,1.57,57.607200000000006,wet
2022-06-17,2022,06,17,June,Jun,1.54,56.692800000000005,wet
2022-06-18,2022,06,18,June,Jun,1.51,55.778400000000005,wet
2022-06-19,2022,06,19,June,Jun,1.68,60.96,wet
2022-06-20,2022,06,20,June,Jun,1.63,59.436,wet
2022-06-21,2022,06,21,June,Jun,1.62,59.13120000000001,wet
2022-06-22,2022,06,22,June,Jun,1.58,57.912000000000006,wet
2022-06-23,2022,06,23,June,Jun,1.54,56.692800000000005,wet
2022-06-24,2022,06,24,June,Jun,1.49,55.168800000000005,wet
2022-06-25,2022,06,25,June,Jun,1.47,54.559200000000004,wet
2022-06-26,2022,06,26,June,Jun,1.5,55.473600000000005,wet
2022-06-27,2022,06,27,June,Jun,1.44,53.644800000000004,wet
2022-06-28,2022,06,28,June,Jun,1.39,52.1208,wet
2022-06-29,2022,06,29,June,Jun,1.35,50.9016,wet
2022-06-30,2022,06,30,June,Jun,1.33,50.292,wet
2022-07-01,2022,07,01,July,Jul,1.31,49.6824,wet
2022-07-02,2022,07,02,July,Jul,1.28,48.768,wet
2022-07-03,2022,07,03,July,Jul,1.24,47.5488,wet
2022-07-04,2022,07,04,July,Jul,1.21,46.6344,wet
2022-07-05,2022,07,05,July,Jul,1.19,46.0248,wet
2022-07-06,2022,07,06,July,Jul,1.21,46.6344,wet
2022-07-07,2022,07,07,July,Jul,1.23,47.244,wet
2022-07-08,2022,07,08,July,Jul,1.2,46.3296,wet
2022-07-09,2022,07,09,July,Jul,1.18,45.72,wet
2022-07-10,2022,07,10,July,Jul,1.15,44.8056,wet
2022-07-11,2022,07,11,July,Jul,1.13,44.196,wet
2022-07-12,2022,07,12,July,Jul,1.11,43.586400000000005,wet
2022-07-13,2022,07,13,July,Jul,1.1,43.281600000000005,wet
2022-07-14,2022,07,14,July,Jul,1.11,43.586400000000005,wet
2022-07-15,2022,07,15,July,Jul,1.14,44.5008,wet
2022-07-16,2022,07,16,July,Jul,1.13,44.196,wet
2022-07-17,2022,07,17,July,Jul,1.11,43.586400000000005,wet
2022-07-18,2022,07,18,July,Jul,1.1,43.281600000000005,wet
2022-07-19,2022,07,19,July,Jul,1.09,42.976800000000004,wet
2022-07-20,2022,07,20,July,Jul,1.06,42.062400000000004,wet
2022-07-21,2022,07,21,July,Jul,1.05,41.757600000000004,wet
2022-07-22,2022,07,22,July,Jul,1.15,44.8056,wet
2022-07-23,2022,07,23,July,Jul,1.15,44.8056,wet
2022-07-24,2022,07,24,July,Jul,1.13,44.196,wet
2022-07-25,2022,07,25,July,Jul,1.1,43.281600000000005,wet
2022-07-26,2022,07,26,July,Jul,1.11,43.586400000000005,wet
2022-07-27,2022,07,27,July,Jul,1.14,44.5008,wet
2022-07-28,2022,07,28,July,Jul,1.12,43.891200000000005,wet
2022-07-29,2022,07,29,July,Jul,1.11,43.586400000000005,wet
2022-07-30,2022,07,30,July,Jul,1.09,42.976800000000004,wet
2022-07-31,2022,07,31,July,Jul,1.08,42.672000000000004,wet
2022-08-01,2022,08,01,August,Aug,1.07,42.367200000000004,wet
2022-08-02,2022,08,02,August,Aug,1.06,42.062400000000004,wet
2022-08-03,2022,08,03,August,Aug,1.05,41.757600000000004,wet
2022-08-04,2022,08,04,August,Aug,1.04,41.4528,wet
2022-08-05,2022,08,05,August,Aug,1.04,41.4528,wet
2022-08-06,2022,08,06,August,Aug,1.05,41.757600000000004,wet
2022-08-07,2022,08,07,August,Aug,1.04,41.4528,wet
2022-08-08,2022,08,08,August,Aug,1.05,41.757600000000004,wet
2022-08-09,2022,08,09,August,Aug,1.05,41.757600000000004,wet
2022-08-10,2022,08,10,August,Aug,1.05,41.757600000000004,wet
2022-08-11,2022,08,11,August,Aug,1.05,41.757600000000004,wet
2022-08-12,2022,08,12,August,Aug,1.04,41.4528,wet
2022-08-13,2022,08,13,August,Aug,1.04,41.4528,wet
2022-08-14,2022,08,14,August,Aug,1.08,42.672000000000004,wet
2022-08-15,2022,08,15,August,Aug,1.08,42.672000000000004,wet
2022-08-16,2022,08,16,August,Aug,1.08,42.672000000000004,wet
2022-08-17,2022,08,17,August,Aug,1.08,42.672000000000004,wet
2022-08-18,2022,08,18,August,Aug,1.07,42.367200000000004,wet
2022-08-19,2022,08,19,August,Aug,1.06,42.062400000000004,wet
2022-08-20,2022,08,20,August,Aug,1.05,41.757600000000004,wet
2022-08-21,2022,08,21,August,Aug,1.03,41.148,wet
2022-08-22,2022,08,22,August,Aug,1.01,40.5384,wet
2022-08-23,2022,08,23,August,Aug,1.01,40.5384,wet
2022-08-24,2022,08,24,August,Aug,1,40.2336,wet
2022-08-25,2022,08,25,August,Aug,1.04,41.4528,wet
2022-08-26,2022,08,26,August,Aug,1.07,42.367200000000004,wet
2022-08-27,2022,08,27,August,Aug,1.13,44.196,wet
2022-08-28,2022,08,28,August,Aug,1.19,46.0248,wet
2022-08-29,2022,08,29,August,Aug,1.18,45.72,wet
2022-08-30,2022,08,30,August,Aug,1.17,45.4152,wet
2022-08-31,2022,08,31,August,Aug,1.18,45.72,wet
2022-09-01,2022,09,01,September,Sep,1.19,46.0248,wet
2022-09-02,2022,09,02,September,Sep,1.2,46.3296,wet
2022-09-03,2022,09,03,September,Sep,1.32,49.9872,wet
2022-09-04,2022,09,04,September,Sep,1.32,49.9872,wet
2022-09-05,2022,09,05,September,Sep,1.32,49.9872,wet
2022-09-06,2022,09,06,September,Sep,1.33,50.292,wet
2022-09-07,2022,09,07,September,Sep,1.43,53.34,wet
2022-09-08,2022,09,08,September,Sep,1.41,52.7304,wet
2022-09-09,2022,09,09,September,Sep,1.46,54.254400000000004,wet
2022-09-10,2022,09,10,September,Sep,1.44,53.644800000000004,wet
2022-09-11,2022,09,11,September,Sep,1.43,53.34,wet
2022-09-12,2022,09,12,September,Sep,1.43,53.34,wet
2022-09-13,2022,09,13,September,Sep,1.41,52.7304,wet
2022-09-14,2022,09,14,September,Sep,1.4,52.4256,wet
2022-09-15,2022,09,15,September,Sep,1.39,52.1208,wet
2022-09-16,2022,09,16,September,Sep,1.42,53.0352,wet
2022-09-17,2022,09,17,September,Sep,1.42,53.0352,wet
2022-09-18,2022,09,18,September,Sep,1.52,56.083200000000005,wet
2022-09-19,2022,09,19,September,Sep,1.53,56.388000000000005,wet
2022-09-20,2022,09,20,September,Sep,1.55,56.997600000000006,wet
2022-09-21,2022,09,21,September,Sep,1.55,56.997600000000006,wet
2022-09-22,2022,09,22,September,Sep,1.58,57.912000000000006,wet
2022-09-23,2022,09,23,September,Sep,1.56,57.302400000000006,wet
2022-09-24,2022,09,24,September,Sep,1.53,56.388000000000005,wet
2022-09-25,2022,09,25,September,Sep,1.52,56.083200000000005,wet
2022-09-26,2022,09,26,September,Sep,1.53,56.388000000000005,wet
